0.018329238,-0.397349915,0.01887399
0.05749782,-0.404558599,0.018821653
0.015188685,-0.426814054,0.018812137
0.070210264,-0.40346027,0.018863121
0.057509343,-0.445971797,0.018867342
0.070002332,-0.391650172,0.018872933
0.059240624,-0.434726976,0.018832188
0.054414953,-0.392005468,0.018824417
0.017166988,-0.428681559,0.018835727
0.045365425,-0.416594621,0.018819201
0.040611072,-0.441394012,0.018833716
0.055940572,-0.377656343,0.018879553
0.068609135,-0.378206509,0.018837668
0.030957085,-0.384365132,0.018837725
0.046393031,-0.449301078,0.018886336
0.082177436,-0.411541961,0.018804495
0.020431895,-0.414264424,0.018850041
0.023621501,-0.381399468,0.018778168
0.039780289,-0.448858955,0.018868175
0.057860555,-0.372659539,0.018846575
0.067515375,-0.390265508,0.018812992
0.052751543,-0.435776518,0.018854032
0.028524101,-0.43788244,0.018827913
0.073717823,-0.422431695,0.018803881
0.053328048,-0.440605199,0.018846139
0.038657424,-0.426658117,0.018815392
0.030772674,-0.394549964,0.018810204
0.02970385,-0.419474682,0.01883558
0.050251583,-0.395451692,0.018814154
0.011176002,-0.399610691,0.01883597
0.056608807,-0.407042329,0.018813147
0.072281018,-0.425282118,0.018809544
0.050869271,-0.445971401,0.018811714
0.012075302,-0.400242098,0.018818824
0.049645828,-0.407967024,0.018784658
0.051782238,-0.406108659,0.01883759
0.021766342,-0.397940801,0.018795572
0.084651804,-0.413504189,0.018844952
0.05090573,-0.393526446,0.018831135
0.066233729,-0.427393742,0.018845623
0.048613231,-0.392595529,0.01880822
0.053445069,-0.406048413,0.018813745
0.031153642,-0.4407915,0.018873704
0.045131617,-0.444716543,0.018862381
0.020875047,-0.419806121,0.018822425
0.066428349,-0.377776778,0.018876971
0.023135503,-0.400743823,0.018834046
0.073441402,-0.401117466,0.018818944
0.060759081,-0.377209589,0.018839032
0.032840014,-0.394931507,0.018843725
0.039919595,-0.412005466,0.01880353
0.040038778,-0.41087441,0.018779116
0.025295989,-0.382851794,0.018836392
0.063616397,-0.428383033,0.018852309
0.035622053,-0.384360002,0.018843707
0.037167179,-0.371367337,0.018794219
0.065814998,-0.390398806,0.018864295
0.052628771,-0.421850623,0.018824802
0.061515614,-0.402662078,0.018846184
0.006885456,-0.401562346,0.018833524
0.076000112,-0.426371002,0.01885123
0.015490973,-0.389807925,0.018864287
0.049830073,-0.438734285,0.0188506
0.060746911,-0.375737955,0.018863466
0.012337862,-0.388430666,0.018829002
0.024047228,-0.413667245,0.018858749
0.06801593,-0.382957979,0.018805201
0.052607387,-0.44326034,0.018828081
0.071483575,-0.380530834,0.018861632
0.071552818,-0.416588031,0.018844756
0.070229515,-0.405928459,0.018821305
0.049102577,-0.392739869,0.01879595
0.012671279,-0.429754198,0.01884764
0.04642193,-0.407798492,0.01878924
0.068640992,-0.41404054,0.018835644
