-2.0625,-12.8125,-5.8125,-10.25,7.875,19.9375,-1.1875,-0.4375,-1,-1.875,-0.9375,-1.875,-12.0625,-6.75,-13.75,8.1875,17.5625,-14.5625,7.5,-0.75,2.75,0.375,-1.25,-9.375,6,21.1875,2.8125,19.5,52.5625,16.8125,7.75,-4.25,3.3125,0.5,-4.3125,-21.5625,-5.875,204.0625,-70.8125,9.75,85.625,-33.8125,-2.8125,0,-3.3125,-6.5,-0.875,-15.25,9.5625,220.75,5.9375,-39.9375,40.0625,-34,-14.125,0.4375,20.3125,-3.5,-4.25,-6.5,-4.5,182.375,4.25,1.25,-33.875,-54.75,-23.875,5.6875,18.625,11.5,-3.875,-15.75,-18.75,121.8125,9.875,7.3125,-25.5,-44.1875,-39.875,-7.75,6.9375,11.6875,12.125,-11.25,-31.4375,57.1875,34.0625,10.3125,-26.5,-11.4375,-32.1875,-20.6875,-13.8125,6.9375,4.9375,17.9375,24.375,65.3125,3,-27.8125,-41.75,-9.875,-24.4375,-46.375,-21.1875,-16.4375,-0.6875,48.875,35.6875,-35.3125,-66.9375,-90.0625,-47.375,-22.0625,-51.6875,-29.75,-25.4375,-26.6875,-23.375,-65.8125,166.4375,-73.625,-125.875,-163.4375,-80.5,24.5625,40.4375,51.9375,70.1875,92.125,81.25,79.5625,19.8125,26.25,-66.1875,-127.5625,-89.6875,-23.6875,8.125,23.5,14.875,30.9375,30.5625,2.6875,-53.8125,-2.75,-120.375,-85.25,-65.3125,-21.4375,-9.6875,-4.1875,-10.5625,3,0.25,-30.5,-91,-37.625,-91.5,-89.25,-4.6875,14.875,-0.75,-24.6875,-39.25,-28.5,-31,-70.4375,-52.125,-22.625,-87,-39.5625,-48.625,29.1875,29.75,13.1875,-1.75,-6.375,-24.6875,-47,15.3125,-18.8125,-83.0625,-13.4375,14.75,95.9375,21.4375,14.75,16.25,17.5625,-1.125,-13.875
143.4375,120.1875,-16.4375,-85.3125,-128.125,-141,-18.875,-21.3125,-23.4375,-9.4375,5.8125,5.5,16.8125,-9.875,8.8125,13.1875,14.4375,42.5625,14.25,10,0.125,0.875,-7.5,-11.25,-27.3125,-44.5625,-9.375,30.4375,39.625,48.25,22.875,2.9375,-1.375,-5.6875,-14.5,-30.1875,-22.25,280,-99.9375,-11.5625,4.0625,-13.9375,-21.875,-11.75,1.3125,-6.75,-7.75,-13.3125,8.1875,311.625,13.3125,-94.25,-85.625,-67.8125,-47,-5.25,21.3125,-4.5625,-7.875,-6.6875,-13.75,259.6875,0.0625,9,-123.8125,-108.1875,-64.9375,0.25,26.625,45.4375,-15.3125,-27.625,-36.3125,152.375,7.3125,-3.125,-28.875,-104.5625,-80.25,-27.375,12.25,38.3125,37.0625,-26.1875,-38.125,53.75,40.4375,-7.4375,-42.0625,-37.875,-66.875,-58.4375,-16.8125,11.9375,22.0625,53.25,5.625,74.5625,-8,-49.3125,-56,-51.375,-101.4375,-65.625,-45.625,-32.75,-1.3125,64.0625,59.3125,-54.0625,-92,-93,-70.75,-57.5625,-61.5,-94.4375,-95.4375,-89.4375,-80.1875,-112.4375,198.8125,-109.625,-179.5,-191.1875,-93.9375,16.875,35.625,46.5,75.625,83.375,83,81.3125,-10.8125,56.1875,-81,-126.25,-78.3125,-31.125,-10.625,-3.25,16.3125,8.25,-5.25,-22.9375,-109.875,5.75,-171,-68.125,-38.1875,-12,-23.125,-33,-16.3125,-28.875,-36.0625,-72.1875,-144.625,-17.5,-96.4375,-74.125,16.4375,28.25,2.6875,-27.5625,-43.5,-40.125,-52.5625,-94.3125,-109.0625,-7.25,-103.875,-18.9375,-2.4375,34.875,38.6875,17.0625,6.9375,-9.4375,-31.9375,-68.375,-53.3125,-14.75,-132.4375,-1.6875,68.5625,139.4375,13,21.375,22.4375,24.875,0.5625,-22.625
106.9375,163.4375,3.1875,-87.6875,-131,-145.875,-19.875,-19.25,-21.625,-12.1875,5.75,3.0625,3.25,-5.1875,12.75,16.75,13.625,12.625,6.25,4.9375,1.625,2.1875,-7.5,-7.5,-14,-29.375,13,35.5,22.625,12.1875,-1.3125,-4.1875,-11.5,-9.1875,-2.125,9.75,11.5,17.3125,13.0625,51,-28.5,26.1875,-0.25,-27.875,-5.5,-8.0625,3.6875,10.25,9.125,21.0625,13.375,56.25,-20.6875,4.0625,-6.5,-7.25,15.625,-11.8125,-7.9375,1.9375,-0.625,11.1875,2.75,1,-29,6.1875,-14.4375,-8.0625,27.0625,54.4375,-17.0625,-14.75,-3.75,-3.8125,-4.25,-9.625,-22.625,33.5625,-21.125,-11.1875,26.25,56.1875,51.5,-3.25,3.8125,12.75,12,7.9375,-20.4375,-24.375,-92.5625,-38.0625,-19.5625,25.9375,23.1875,9.375,14.125,26.4375,28.9375,33.625,31.8125,-46,-6.875,-47.9375,-32.4375,-21.3125,-17.8125,27.1875,9.8125,15.375,21.9375,34.875,-23.5,-21,-14,-14.125,-17.4375,-0.3125,17.625,41.4375,38.25,0.0625,10.4375,26.875,-7.5,-18.25,10,12.125,-0.9375,27,35.875,33.8125,18.5625,20.3125,13.375,22,0.25,-29.4375,16.25,-3.3125,-14.1875,9.8125,15.5,16.9375,-9.1875,2.375,-0.25,8.875,5.375,-48.125,11.6875,1.5625,-6.875,-9.4375,-1,-9.6875,-34.25,-16.1875,-9.0625,-3.625,-1.9375,-51.3125,4.125,3.5,-13.3125,2.5,-32.1875,-35.5,-44,-25.125,-10.0625,9.25,2.8125,-67.5,-5,9.1875,4.0625,14.5625,4.3125,-39.8125,-94.75,-77.375,-60.8125,-38.5625,-57.625,-51.5,21.875,32.125,31.0625,19.75,-11.5,-35.75
65.9375,57,73.375,84.1875,82.5,126.125,-40.625,-35.8125,-25.75,1.1875,-12.5625,-29.1875,-16.6875,-20.8125,-31.6875,-32,-6.625,36.375,3.1875,8.625,-3.5,-13.75,-17.25,-14.625,-6.1875,-8.3125,-4.8125,-6.5,21.875,99.125,197.6875,0.4375,-15.8125,-25.6875,-6.75,5.375,16.5625,11.8125,8.5625,-4,14.25,24.5,166.375,44.125,-11.9375,-14.8125,0.875,16.5625,1.875,3.3125,5.9375,-25.75,-36.0625,-48.625,54.75,19.125,36.875,-23.25,-13,2.5,-14.375,-18.6875,-11.4375,-20.4375,-11.3125,-149.3125,10.9375,30.8125,58.25,77.4375,-18.8125,-13.6875,-15.125,-17.625,-19.0625,-38.9375,-48.625,-201.9375,-70.3125,3.5625,63.25,98.75,80.625,-2.6875,6.8125,17.6875,24.3125,6.75,-27.125,-56.75,-291.625,-130.4375,-21.75,41.25,38.6875,-4.125,32.25,45.125,57.25,63.3125,48.9375,-50,-232.0625,-128.25,-88.75,-42.1875,-27.625,83.125,13.5625,21.5,30.4375,25.5,-40.125,-37.8125,-11.75,-56.75,-46.125,5.5625,29.875,58,25.8125,3.8125,3.6875,-11.125,-71.9375,-60.5,76.125,-3.75,-24.0625,20.5,36.3125,37.4375,1.1875,1.3125,-0.875,-24.6875,-92.6875,-123.5625,80.8125,23.25,-3.9375,10.5625,20.125,11.625,-24.875,-23.125,-17.9375,-29.375,-107.3125,-185.9375,18.75,27.5,10.75,-15.6875,-17.25,-24.8125,-74.1875,-57.875,-37.5,-60.5625,-77.125,-178.5625,-36.25,18.0625,-1.4375,-19.0625,-76.5625,-75.1875,-109.875,-94.375,-67.625,-63.875,-104.25,-145.8125,-84.25,19.75,12.0625,-5.3125,-27.4375,-106.25,-138.1875,-146.875,-127.625,-122.25,-159.125,-187.875,-34.9375,77.9375,86.5625,64.0625,-32.125,-92
123.9375,124.125,141.6875,176.9375,156.625,229,-87.25,-108.375,-74.6875,4.25,16.1875,-6.5625,-30.25,-21.875,-31.625,-35.375,-23.75,-13.9375,-0.9375,-1.625,-9.1875,-13,-22,-19.3125,-4.375,-12.25,-13.5,-21.5,-1.8125,12.5625,96.75,7.625,10.8125,-26.0625,-36.5625,-1.9375,-25.1875,-11,-2.625,-12.4375,4.625,-32.9375,66.3125,40.5,4.125,-25.625,-15.25,16.25,-23.25,-3.5,0,1.4375,1.375,-49.0625,7.25,-20.0625,-30.125,5.0625,-15.1875,31.125,-10.1875,-1.8125,5.0625,6.0625,4.9375,-80.625,-3.5,-5.375,9.5625,-2.0625,-29.6875,26.5,-22.875,-32.125,-29.3125,-41.0625,-47.5625,-181.9375,-121.6875,-61.625,26.3125,82.5,78.375,1,26,28.5,20.625,11.6875,-30.125,-61.75,-216.625,-156.5,-50.1875,40.375,44.5625,114.9375,13.0625,31.75,37.3125,36.5625,18.5,-32.0625,-164.0625,-66.5625,-16.75,5.9375,-8.8125,89.3125,13.4375,15.6875,24.0625,9.875,-32.3125,-51,-63.375,-40.875,11.1875,-66.4375,29,109.625,-6.8125,-0.125,-3.5625,-20,-56.6875,-60.9375,24.8125,-27.25,37.875,-93.5625,-0.0625,80.9375,-36.375,-15.6875,-5.125,-36.6875,-82.25,-85.25,22.8125,11.75,65.875,-105.875,-24.75,57.0625,-55.0625,-42.75,-35,-38.875,-97.6875,-121.5625,-20.5,18.4375,13.125,-89.875,-55.375,39.4375,-69,-51.625,-39,-54.25,-67.375,-120.875,-55.6875,-13.3125,-11.0625,-20.5625,-27.125,38.4375,-117.3125,-101.0625,-73.4375,-64.6875,-116,-90.9375,-68.375,-15.875,-11.25,-17,-45.9375,-85,-125.75,-132.125,-120.5,-114.125,-151.9375,-147.1875,-23.1875,30.8125,52.875,58,-3.5625,-66
33.25,67.75,70.875,84.75,76.3125,75.6875,-33.75,-37.8125,-52.125,-17.3125,22.8125,11.375,-7,2.1875,-13.125,-10.0625,1.125,-15.6875,5.625,0.375,-6.25,-5.0625,-1.9375,-4.5,3.9375,-5.8125,-2.0625,26,47.25,-61.9375,-112.1875,-13.25,-23.8125,-22.75,-3.75,11,13.8125,8.5,5.625,69.1875,67.4375,-21,-107.875,-65.875,-17.8125,-15.875,-3.75,9.875,7.0625,9.4375,-0.8125,79.0625,44.6875,-9.875,-88.875,-4.5625,44.75,-23.625,-12.875,-0.625,-8.875,-5.8125,-9.0625,-5.8125,104.125,18.5625,-116.1875,-19.375,35.75,66.0625,-17.8125,-14.0625,-13,-13.875,-14.6875,-17.25,-36.0625,195.1875,-124.125,-55,27.875,72.0625,57.5,-12.1875,2.5,10.6875,9.125,-2.3125,-31.6875,-52.25,-80.1875,-92.8125,-39.25,27.375,27.75,17.6875,27.0625,34.3125,38.6875,42.3125,39.9375,-57.375,25.8125,-53,-40,-24.4375,-18.125,34.375,13,25.5625,27.5,54.4375,16.0625,-76,8.25,-7.5625,-1.0625,21.375,28.875,52.375,40.75,8.6875,10.3125,46.625,42.0625,-30.3125,-50.5625,-2.3125,-0.0625,23.5,31.4375,34.625,12.75,14,9.375,30.625,56.375,-9.4375,-30.4375,3.6875,-35.3125,4.75,13.375,17.375,-12.5625,-8.1875,-3.1875,19.9375,54,0.4375,-8.6875,-1.4375,-0.25,-18.5,-16.4375,-12.625,-35.6875,-25.3125,-12.5,-7.875,43.5,17.3125,15.8125,-1.625,2.4375,-0.9375,-44.3125,-37.1875,-25.25,-15.5,-1,10.875,22.3125,8.8125,37.9375,20.0625,11.375,10.375,7.125,-28.125,-36.5,-24,-12.5,0.75,-0.6875,10.75,59.6875,15.8125,3,-6.875,-8.9375,-10.0625
23.6875,32.875,32.4375,30.1875,15,66.3125,-24.25,-19.25,-0.6875,9.4375,-20.5625,-39.6875,-10.5,-20.375,-36.5,-43.75,-45.8125,115.9375,8.125,10.5,-0.3125,-14.1875,-13.75,-22.75,-28.0625,-5.5625,-3.875,-4.25,-29.4375,129.5,101.5,3.0625,12.5625,1.4375,-24,6.6875,-86,-8.125,1.0625,-0.5625,-56.25,100.25,74.625,34.75,2.3125,-6.3125,-16.0625,29.1875,-74.8125,-0.6875,14.5,-10.125,-75.5625,53.4375,28.875,-0.6875,-20.6875,5.8125,-1.8125,37.375,-48.0625,3.5625,19.5625,2.0625,-131.75,7.6875,6.125,7.4375,-2.125,-10.9375,-0.25,30.4375,-3.6875,4.625,10.4375,-3.5625,-10.875,-46.625,-44.125,-5.8125,5.875,14.5625,8.75,20.1875,51.125,35.3125,28.875,13.9375,-8.8125,-33.8125,-133.6875,-79.375,-29.125,7.5625,7.4375,24.3125,-10.1875,2.1875,3.9375,8.5625,3.875,-0.75,-29.6875,24.25,36.5,49.625,37.375,111.3125,5.5625,-2.5,-2.4375,-19.8125,-39.5625,22.5625,-13.8125,5.5,24.5625,27.4375,29,91.25,-75.25,-8.9375,-16.8125,-45,-72.1875,-14.4375,21.0625,-1.375,13.6875,6.125,14.5625,78.125,-75.5625,-23.375,-17.9375,-56.75,-85.75,-62.1875,20.375,15.5,10.375,9.3125,7.875,91.875,-88.375,-55.1875,-42.1875,-34.625,-88.5625,-86.4375,-13.5,14.1875,6.4375,7.5,-13.3125,98.5625,-95.125,-84,-42.1875,-57.125,-56.3125,-74.3125,-26.8125,-5.875,-6.8125,-6.0625,-7,134.5,-104.75,-111.0625,-71.75,-60.3125,-97.125,-48,-27.75,-3.8125,-11.5625,-13.625,-28.875,174.75,-86.9375,-131.4375,-118.9375,-106.5,-125.3125,-114.25,9.8125,26.8125,32.25,20.625,-19.6875,-39.375
33.4375,63.875,38.75,43.875,12.3125,-37.6875,-22.6875,-31.4375,-38.4375,-27.4375,2.375,4.9375,11.875,-10.3125,-4.375,-16.75,-15.9375,46,1.6875,1.5,2.875,-3.75,-6.125,-14.1875,24.5,-9.875,-2,-4.6875,17.125,60.25,12.75,2.125,-1.8125,-11.4375,-15.9375,-15.375,71.8125,29.625,5.875,-6.125,19.6875,52.875,1.875,-12.6875,-0.625,-2.9375,-9.9375,-6.9375,85.9375,48.375,14.3125,-18.625,-53,24.875,-23.125,-5.1875,18.5625,-14.625,-20.1875,-12.1875,59.375,44.9375,15.5,-0.25,-137.8125,-34.6875,-58.3125,1.6875,29.625,52.1875,-27.875,-38.3125,10.6875,24.1875,12.25,-6.875,-32.4375,-112.4375,-113.8125,-37.3125,23.75,69.5625,74.0625,-52.75,-4.75,21.3125,28.75,5.5625,-45.875,-68.6875,-116,-105.4375,-51.8125,18.875,37.5625,94.4375,45.3125,54.625,48.625,13.0625,-40.875,-96.3125,-119.6875,-97.5,-78.875,-65.6875,-30.875,-113.8125,21.3125,24.875,8.1875,-44.25,-68.0625,-19.3125,-26.25,-34.3125,-39.5,-41.125,-27.0625,38.625,122.0625,7.25,-15.4375,-68.6875,-72,-13.8125,4.625,0.0625,5.375,7.375,-1.5625,22.5,77.25,47.1875,-22.375,-81.3125,-87.5,-26.6875,8.375,11.75,7.125,18.6875,5.1875,5.9375,22.5625,5.9375,-4.75,-63.6875,-86.625,-30.9375,-4.875,3.875,6.3125,0.1875,-20.75,-28.625,-44.4375,-46,-29.3125,-61.4375,-44.4375,-6,-0.8125,-13.875,-19.6875,-22.9375,-64.625,-81.1875,-108.9375,-102.625,-60.9375,-56.9375,-104.1875,27.9375,34.25,18.9375,-2.25,-15.3125,-43.1875,-124.25,-156.5625,-140.3125,-81.6875,-67.5,-61.5625,-0.4375,42.75,40.75,37.25,34.9375,-12.0625,-47.8125
115.625,71.375,78.125,71.625,-10.9375,-246.5625,-29.25,-44.6875,-45.625,-14.75,5.5,11.6875,-13,-2.875,-20.875,-58.4375,77.875,6.5625,0,-0.875,-0.1875,-8.0625,-17,-11.625,-2.9375,-10.5,-11.4375,-34.25,75.625,41.5,75.8125,7.5,5.625,-16.375,-23.0625,-6.3125,-2.5,-5.875,-5.75,-36.0625,55.3125,19.125,70.125,29,-0.25,-16.3125,-11.6875,10.375,-2.4375,-1.9375,-11.3125,-56.3125,46.25,-17.75,14.875,-3.375,-2,-4.75,-13.6875,14.6875,-4.5625,-12.3125,-7.875,-6.625,-15.0625,-82.6875,-19.875,-0.6875,29.5,24.8125,-34.25,-4.0625,-17.0625,-32,-33.75,-39.0625,-42.1875,-195.375,-138.5,-43.875,33.8125,87.25,93.6875,-15.8125,21,26.6875,24.5625,6.875,-22.0625,-66.6875,-217.6875,-147.0625,-72.875,23.6875,27.25,91.3125,29.3125,42,41,37.375,12.125,-57.5,-107.375,-106.5625,-51.25,-34.5,-31.1875,76.125,18.5,14.9375,18.5,-1.3125,-43.8125,-25.75,-62.0625,-33.375,-6.25,-40.25,35.25,112.375,39.5625,-0.9375,-7.5,-32.9375,-69.375,-40.75,24.6875,-1.875,9.6875,-53.25,14.3125,77.625,21.375,-2.6875,-9.6875,-40.0625,-106.8125,-81.125,23,15.5625,22.4375,-71,-18.6875,45.875,5.75,-26.4375,-28.25,-44.8125,-117.0625,-130.4375,-12,14.6875,8.625,-69.9375,-49.4375,21.625,-23.8125,-51.875,-43.1875,-56.5625,-84.0625,-130.5625,-40.3125,-11.75,-24.6875,-28.75,-95.375,-9.25,-85.5625,-106.75,-85.4375,-79,-134.0625,-102.125,-40.875,-4.25,-9.9375,-23.375,-48.0625,-143.9375,-151.6875,-165.0625,-149.3125,-141.375,-185.4375,-193.0625,27.9375,67.125,68,58.0625,-22.5,-69.3125
42.625,68.625,75.5,92,83.9375,88.375,-31.3125,-44.9375,-37.75,-3.3125,14.375,18.375,-7.6875,-4.3125,-12.6875,-18.25,9,-24.5625,2.125,-0.1875,-3.0625,-10.375,-11.0625,-8.6875,15.75,-0.4375,-0.3125,20.5,70.125,31.0625,51,1.0625,0.4375,-9.0625,-21.4375,-7,55.625,8.0625,0.375,-8.6875,84.625,10.875,36.3125,24.25,-1.1875,-9.8125,-19.1875,6,67.9375,17,11,-27.3125,55.5,-12.8125,-1.1875,-4.25,4.6875,-12.4375,-18.75,1.25,62.1875,10.125,2.25,-3.8125,-19.5625,-75.4375,-42.375,-0.8125,21.1875,34.9375,-27.5625,-29.3125,24.6875,3.0625,-6.9375,-16.125,-29.125,-171.0625,-124,-37.5625,27.0625,70,69.875,-45,17.25,38.75,37.6875,6.125,-33.125,-68.1875,-182.4375,-135.9375,-66.1875,23.1875,37.5625,107.4375,57.5625,68.4375,51.5625,20.5,-27.0625,-88.9375,-126.0625,-126.875,-80.5625,-59.5,-27.25,-61.625,25.1875,16.0625,0.25,-38.75,-54.25,-15.3125,-45.4375,-16.9375,-14.375,-10.5625,-0.5,105.4375,114.625,-7,-23.375,-63.6875,-83.0625,-16.6875,19.4375,12.5625,17.0625,15.5625,12,58.3125,69.25,13.9375,-17.9375,-63.4375,-104.3125,-52.0625,12.3125,29.625,-2.9375,4.8125,-7.3125,21.375,33.5,-19.375,-31.625,-53.75,-114,-74.125,-8.75,13.9375,5.625,-5.9375,-31,-11.4375,-12.1875,-51.1875,-47.5625,-66.875,-78.3125,-65.8125,-14.4375,-4,-19.375,-13.4375,-62.875,-41.5,-93.625,-113.0625,-87.375,-71.25,-130.5625,-20.25,11.375,10.1875,-4.8125,-15.0625,-50.4375,-86.5625,-198.875,-169.1875,-128,-113.875,-131,-116.25,61.6875,61,61.625,51.5625,-20.375,-71.5
