0.00971141,-0.315478488,0.001394884
0.050066272,-0.280073298,0.001348906
0.012731333,-0.286979899,0.001353584
0.032034072,-0.285421178,0.001351406
0.026620208,-0.264918345,0.001293246
0.008620519,-0.293963901,0.001387177
0.032708537,-0.289575225,0.001328239
-0.0032621,-0.287759247,0.001334373
0.010498185,-0.269671373,0.001350062
0.007438716,-0.314009471,0.001407399
0.039278833,-0.294165636,0.001332366
0.047390711,-0.315313161,0.00137438
0.059161782,-0.276825902,0.001360045
0.005587801,-0.308402337,0.001365053
0.039417464,-0.26597358,0.001343496
0.013034565,-0.326149795,0.001367197
0.058822994,-0.310304823,0.001332522
0.005629416,-0.26946694,0.001358326
0.003113642,-0.30200609,0.001393328
0.038518872,-0.270362818,0.001334583
0.069658281,-0.303594505,0.001371905
0.015363165,-0.307126171,0.001322295
0.051022525,-0.29413048,0.001297607
0.017757932,-0.32919367,0.001384105
0.002256899,-0.286760216,0.001346301
0.057596379,-0.315979709,0.001375461
0.060426526,-0.296169553,0.00132206
0.007154857,-0.29556531,0.001340167
0.031127352,-0.272189375,0.001343243
0.010016266,-0.317081966,0.001445124
-0.003390582,-0.303668445,0.001319225
0.032736152,-0.290849688,0.001313976
0.037658709,-0.311049035,0.001364252
0.03987976,-0.330203774,0.001400088
-0.001075412,-0.282188465,0.001355542
0.011036551,-0.32416923,0.001396614
0.043519955,-0.322475306,0.001346861
0.026586501,-0.274126463,0.001345548
0.00734048,-0.287559904,0.001353341
0.004575103,-0.305201925,0.001367362
0.063555611,-0.300750026,0.001360173
0.048413911,-0.270486878,0.001350509
0.034830381,-0.330562501,0.001385034
0.016538796,-0.307900352,0.001318773
0.043168108,-0.26458081,0.001360349
0.037728254,-0.28861993,0.001330885
0.045953018,-0.301788122,0.001335719
0.051109656,-0.264176265,0.001337693
0.01029801,-0.324162094,0.001388042
0.008350628,-0.276448713,0.001308567
0.064186442,-0.310296203,0.001384757
0.056053209,-0.287571728,0.001324733
