0.047621434,-0.397505081,0.018934535
0.018936076,-0.381372095,0.018905181
0.025367456,-0.424940128,0.018968938
0.055237762,-0.377244472,0.018919652
0.053887129,-0.433426324,0.018967219
0.055943837,-0.378985151,0.018908611
0.054289064,-0.370732872,0.018904031
0.014038715,-0.422828746,0.018958572
0.044166755,-0.408810584,0.018911906
0.059387269,-0.415498944,0.018935381
0.038982424,-0.416648696,0.018901341
0.057273944,-0.41102199,0.018941742
0.04759979,-0.436673484,0.018943904
0.064054738,-0.405475974,0.018886876
0.057627536,-0.425400059,0.018962332
0.068794526,-0.409157711,0.01893036
0.034673877,-0.393875152,0.018937879
0.07759475,-0.389490868,0.018918172
0.038101149,-0.442542694,0.018946722
0.031417786,-0.439892522,0.018929359
0.054392017,-0.398031807,0.01894209
0.075252164,-0.395973373,0.018959915
0.045547069,-0.379361708,0.018938073
0.009525346,-0.418677253,0.018946274
0.032182455,-0.402834177,0.018904906
0.028520391,-0.421335717,0.01891832
0.068882356,-0.412346277,0.018921857
0.014079462,-0.429565631,0.018919821
0.043719915,-0.381049316,0.018902722
0.013598148,-0.395737361,0.018955038
0.034608751,-0.408924951,0.018955088
0.03910603,-0.398866671,0.018923909
0.016394777,-0.433477179,0.018958199
0.055712892,-0.395037511,0.018888629
0.03818966,-0.372652627,0.018916351
0.068746421,-0.377998447,0.018937765
0.014827496,-0.393133174,0.018933043
0.057831357,-0.375675703,0.018938021
0.045662787,-0.42220697,0.019002376
0.079044801,-0.42006026,0.018926602
0.067650424,-0.399364084,0.018927447
0.028292528,-0.390787439,0.018929243
0.031504612,-0.408613096,0.01890592
0.056429871,-0.400437939,0.018915851
0.033119779,-0.399716911,0.018899184
0.075839521,-0.411880568,0.01888655
0.036941716,-0.373066308,0.018950288
0.065784352,-0.411154023,0.018953795
0.023685614,-0.403934138,0.018918506
0.078100207,-0.389633539,0.018915512
0.015577835,-0.411698717,0.018967145
0.065072217,-0.430414958,0.018931306
0.069301884,-0.394429212,0.018911764
0.080230927,-0.395674973,0.018942198
0.016783213,-0.382979533,0.01895296
0.028586233,-0.377572854,0.018912938
0.042956172,-0.438952756,0.018956407
0.069599883,-0.381748993,0.018928111
0.076955004,-0.403507233,0.01893145
0.03778886,-0.435741219,0.018972326
0.020139277,-0.386905673,0.018933374
0.052226472,-0.406202299,0.018939569
0.020866546,-0.403116756,0.018933399
0.024322361,-0.401736576,0.01889408
0.05188317,-0.392955459,0.018957461
0.04837855,-0.405307443,0.018923262
0.073895744,-0.432934457,0.018939845
0.038533783,-0.387149697,0.018885968
0.084988851,-0.411596627,0.018957347
0.076703352,-0.410802447,0.018918667
0.052302356,-0.434264857,0.018930253
0.047669711,-0.431042857,0.018886669
0.023936962,-0.40044482,0.01894262
0.057982586,-0.40839942,0.01893054
0.031056517,-0.434280052,0.018946148
0.045952534,-0.413750194,0.018917252
0.042151571,-0.431428798,0.018927287
0.042408101,-0.373763121,0.018903617
0.039660347,-0.397147661,0.018936398
0.069455489,-0.398914668,0.018980868
0.013719692,-0.388273878,0.018923933
0.06603788,-0.419341629,0.018953832
0.062503296,-0.432939318,0.018963853
0.045179844,-0.385195731,0.018904309
0.060986033,-0.38922713,0.018905864
0.0307586,-0.424286118,0.018933213
0.033379661,-0.419953635,0.018943816
0.054757722,-0.434481546,0.018928674
0.048800497,-0.414685296,0.018892907
0.029436845,-0.422794306,0.018943818
0.029781953,-0.400469232,0.018894771
0.044870119,-0.43049733,0.018956596
0.059295513,-0.41423461,0.0189171
0.047792179,-0.405649329,0.018903838
0.068388366,-0.409197319,0.018912776
0.074977345,-0.40368812,0.018950655
0.05763706,-0.41815996,0.018920961
0.042573454,-0.423542682,0.018964595
0.037592491,-0.409963661,0.018922361
0.058353167,-0.393737472,0.018928135
0.036679447,-0.407131129,0.018913274
0.042577019,-0.376046373,0.018926614
0.045813252,-0.385922208,0.018906044
0.07768198,-0.385527135,0.01891833
0.077489669,-0.408619245,0.018943152
0.074315973,-0.428486398,0.018889078
0.066452045,-0.377924182,0.018911493
0.044553287,-0.419603354,0.01894299
0.018054971,-0.388188598,0.018913478
0.064187347,-0.38221712,0.018911982
0.039653869,-0.409682049,0.01893315
0.03624533,-0.4304464,0.018935544
0.047002414,-0.441973277,0.018931384
0.021000077,-0.396596705,0.018924906
0.084996907,-0.415824981,0.01894837
0.043821788,-0.424846628,0.018913853
0.013685935,-0.397106472,0.018947204
0.052796038,-0.398843209,0.018939632
0.031655536,-0.384652767,0.018907167
0.066372307,-0.38137944,0.018957726
0.048904868,-0.427839273,0.018956106
0.069445687,-0.388074116,0.018902208
0.035800914,-0.377900452,0.01892913
0.014067152,-0.414877103,0.018964564
0.044091433,-0.386598292,0.018897287
0.028239246,-0.425762213,0.018906556
0.02397855,-0.379747186,0.01891006
0.040679095,-0.423319353,0.0189332
0.078993243,-0.394239219,0.018928319
0.048584669,-0.3816849,0.018933538
0.067190621,-0.437659502,0.018948642
0.009685359,-0.407716658,0.018951277
0.022571206,-0.390814089,0.018916858
0.055092675,-0.396240553,0.018960892
0.072948143,-0.380585794,0.018908293
0.061082367,-0.37389024,0.018903031
0.082582313,-0.412873787,0.018960229
0.069784027,-0.418947909,0.018922891
0.077694479,-0.410357504,0.018928699
0.081117213,-0.419804597,0.018946587
0.074015588,-0.423696268,0.018928785
0.040329297,-0.38357343,0.018939367
0.071478332,-0.385360265,0.018908093
0.057952359,-0.443942038,0.018924789
0.047964621,-0.444385143,0.018902459
0.050935089,-0.446421348,0.018937825
0.080596029,-0.390953442,0.018956137
0.050770935,-0.404521271,0.018931651
0.016491745,-0.39752194,0.01890319
0.070898174,-0.387152919,0.018950405
0.044392113,-0.4279867,0.018943394
0.077528534,-0.42175767,0.018916274
0.066823541,-0.419893713,0.01893424
0.041980622,-0.381896087,0.018906664
0.051772803,-0.389016274,0.018928429
0.042119269,-0.437819219,0.01894609
0.078988689,-0.428485584,0.01893541
0.02069216,-0.409877741,0.01898415
0.072935727,-0.421075024,0.018927154
0.05032848,-0.413714054,0.018887167
0.03587316,-0.385835184,0.018970561
0.026136912,-0.414291367,0.018967997
0.028299512,-0.394942324,0.01893358
0.033176029,-0.404226538,0.018925374
0.030808636,-0.389116697,0.018935339
0.01015344,-0.421792402,0.018945741
0.052785921,-0.445539696,0.01889967
0.05752118,-0.423599679,0.018928401
0.069728626,-0.376877866,0.018895752
0.077196393,-0.406444749,0.018923567
0.065026096,-0.411456224,0.018884201
0.064095931,-0.437914226,0.018933631
0.083050745,-0.410069553,0.018912529
0.049209816,-0.382367678,0.018931792
0.046370348,-0.435650331,0.018979683
0.084171134,-0.414812251,0.018896056
0.08326479,-0.421965811,0.018897546
0.037610505,-0.388227235,0.018897129
0.037114127,-0.417772392,0.018949828
0.065184743,-0.432940252,0.018914518
0.065880065,-0.433432714,0.018909537
0.053521678,-0.405713351,0.018900882
0.048111918,-0.40200777,0.01890048
0.022442734,-0.424212671,0.018931693
0.0579815,-0.384326834,0.018900469
0.010324456,-0.392817475,0.018909337
0.072511222,-0.430035413,0.018988741
0.044902349,-0.401785307,0.018911009
0.070708941,-0.396804173,0.018884294
0.02961545,-0.426717515,0.018931916
0.030852301,-0.398782039,0.018899595
0.015034837,-0.411461372,0.018943328
0.068353372,-0.384379608,0.018989706
0.035095917,-0.392444259,0.018930094
0.046573807,-0.409109984,0.018965861
0.07487173,-0.42496941,0.018983995
0.037602198,-0.43174316,0.018903959
0.046449801,-0.381582319,0.018901762
0.046153586,-0.43168626,0.018996925
0.030099802,-0.396253861,0.01893828
0.074590783,-0.403006314,0.018916448
0.040507729,-0.445956381,0.018948933
